"","X","id","Clone.1","Clone.2","Freq.clone.1","Freq.clone.2","Rep","rand","run","day","rt_ml","algae_ml","pred_freq_clone.1","pred_freq_clone.2","treat","fact_freq_def","rt_growth","x_var","evo","eco","eco_evo","evo_eco","ln_cr","ln_rt"
"617",1376,176,"CR1","CR7",0.8,0.2,9,225,2,4,1,621478.129954751,0.356075373619233,0.643924626380767,"Treatment","0.8",-0.095310179804325,221293.05731982,0.0168829501531143,-0.00935298223306563,-0.553989803218151,-1.80508737559962,13.3398560001822,0.693147180559945
"618",1476,176,"CR1","CR7",0.8,0.2,9,225,2,5,0.6,815143.287963801,0.216698534098152,0.783301465901848,"Treatment","0.8",-0.22314355131421,176640.355581703,-0.00159834692515687,-0.0243274140408785,15.2203590209247,0.0657014725227715,13.6111191902221,0.470003629245736
"619",1576,176,"CR1","CR7",0.8,0.2,9,225,2,6,2,1468355.95764706,0.225,0.775,"Treatment","0.8",0.628608659422374,330380.090470589,-0.00731540288730306,-0.0117290282456761,1.60333318975959,0.623700679551169,14.1996539367248,1.09861228866811
"620",1676,176,"CR1","CR7",0.8,0.2,9,225,2,7,4,1760060.33158371,0.251874062968516,0.748125937031484,"Treatment","0.8",0.51082562376599,443313.546785703,NA,NA,NA,NA,14.3808586457357,1.6094379124341
"621",1776,176,"CR1","CR7",0.8,0.2,9,225,2,8,1.6,1803680.24144796,NA,NA,"Treatment","0.8",-0.653926467406664,NA,NA,NA,NA,NA,14.4053397141424,0.955511445027436
"622",979,179,"CR2","CR7",0.6,0.4,1,222,2,0,4,385000,0.6,0.4,"Treatment","0.6",NA,231000,-0.166242215340036,0.0820130494940461,-0.493334676311277,-2.02702150896248,12.8609986132699,1.6094379124341
"623",1079,179,"CR2","CR7",0.6,0.4,1,222,2,1,3.4,550708.898823529,0.283018867924528,0.716981132075472,"Treatment","0.6",-0.127833371509885,155861.009100999,0.334410064870424,0.0601300506126533,0.179809332700415,5.56144658890497,13.218961634233,1.48160454092422
"624",1179,179,"CR2","CR7",0.6,0.4,1,222,2,2,3.4,651704.373936652,0.779220779220779,0.220779220779221,"Treatment","0.6",0,507821.590080508,0.0587350295204025,0.191158783099099,3.25459584612445,0.307257812422637,13.3873463238779,1.48160454092422
"625",1279,179,"CR2","CR7",0.6,0.4,1,222,2,3,5,861236.802352941,0.848484848484849,0.151515151515152,"Treatment","0.6",0.310154928303839,730746.377754011,-0.110293240511125,-0.261380767988996,2.36987114330575,0.421963870409043,13.6661247773644,1.79175946922805
"626",1379,179,"CR2","CR7",0.6,0.4,1,222,2,4,5.6,562051.28199095,0.710227272727273,0.289772727272727,"Treatment","0.6",0.0953101798043248,399184.1491413,-0.0613062542878575,0.122157529723471,-1.99257858994113,-0.50186226282274,13.2393483738071,1.88706964903238
"627",1479,179,"CR2","CR7",0.6,0.4,1,222,2,5,3.8,725248.868959276,0.625258799171843,0.374741200828157,"Treatment","0.6",-0.318453731118534,453468.236906214,0.0488565981654663,0.413524196029011,8.46403989546095,0.118146891124211,13.494270142464,1.56861591791385
"628",1579,179,"CR2","CR7",0.6,0.4,1,222,2,6,7.8,1295565.61085973,0.66839378238342,0.33160621761658,"Treatment","0.6",0.606135803570316,865947.998968421,-0.13224869963206,-0.0743681820050101,0.562335827965913,1.77829679395889,14.0744579229043,2.17475172148416
"629",1679,179,"CR2","CR7",0.6,0.4,1,222,2,7,12.6,1188717.94859728,0.573415765069552,0.426584234930448,"Treatment","0.6",0.435318071257845,681629.611946818,NA,NA,NA,NA,13.9883859302047,2.61006979274201
"630",1779,179,"CR2","CR7",0.6,0.4,1,222,2,8,20,1423348.4161086,NA,NA,"Treatment","0.6",0.434452644981417,NA,NA,NA,NA,NA,14.1685226932782,3.04452243772342
"631",980,180,"CR1","CR6",0.9,0.1,3,221,2,0,4,385000,0.9,0.1,"Treatment","0.9",NA,346500,2.90257907572762,-0.26838718916026,-0.0924650740455643,-10.8148942757265,12.8609986132699,1.6094379124341
"632",1080,180,"CR1","CR6",0.9,0.1,3,221,2,1,2.4,413393.665140271,0.4,0.6,"Treatment","0.9",-0.385662480811985,165357.466056108,-0.0931966221221436,0.342846881611865,-3.67874793962521,-0.271831616738025,12.9321556023104,1.22377543162212
"633",1180,180,"CR1","CR6",0.9,0.1,3,221,2,2,0.4,355656.108597285,0.416666666666667,0.583333333333333,"Treatment","0.9",-0.887303195000903,148190.045248869,1.0450330628667,-0.579261265449343,-0.554299462890036,-1.80407896263537,12.7817195558817,0.336472236621213
"634",1280,180,"CR1","CR6",0.9,0.1,3,221,2,3,1.4,476259.426841629,0.24390243902439,0.75609756097561,"Treatment","0.9",0.538996500732687,116160.835815031,-0.0489845370432905,-0.0870225611871617,1.77653125740996,0.562894683574507,13.0737179991203,0.8754687373539
"635",1380,180,"CR1","CR6",0.9,0.1,3,221,2,4,0.2,500452.488705882,0.2508,0.7492,"Treatment","0.9",-0.693147180559945,125513.484167435,NA,NA,NA,NA,13.1232679455709,0.182321556793955
"636",1480,180,"CR1","CR6",0.9,0.1,3,221,2,5,NA,2171.94570135747,NA,NA,"Treatment","0.9",NA,NA,NA,NA,NA,NA,7.68337868136632,NA
"637",1580,180,"CR1","CR6",0.9,0.1,3,221,2,6,NA,1749.62292597285,NA,NA,"Treatment","0.9",NA,NA,NA,NA,NA,NA,7.46715557282772,NA
"638",1680,180,"CR1","CR6",0.9,0.1,3,221,2,7,NA,1749.62292597285,NA,NA,"Treatment","0.9",NA,NA,NA,NA,NA,NA,7.46715557282772,NA
"639",1780,180,"CR1","CR6",0.9,0.1,3,221,2,8,NA,1930.61840144796,NA,NA,"Treatment","0.9",NA,NA,NA,NA,NA,NA,7.56559564583494,NA
"640",981,181,"CR1","CR6",0.6,0.4,7,220,2,0,4,385000,0.6,0.4,"Treatment","0.6",NA,231000,-0.224583783502277,0.0804926866613767,-0.358408275994515,-2.7901141435007,12.8609986132699,1.6094379124341
"641",1081,181,"CR1","CR6",0.6,0.4,7,220,2,1,1.2,428959.2760181,0.442857142857143,0.557142857142857,"Treatment","0.6",-0.82098055206983,189967.679379444,-0.314058669915785,0.210966645489643,-0.671742784703935,-1.4886650408024,12.9691172657075,0.78845736036427
"642",1181,181,"CR1","CR6",0.6,0.4,7,220,2,2,1.4,597828.054298642,0.26865671641791,0.73134328358209,"Treatment","0.6",0.0870113769896296,160610.522050381,-0.455430738148227,0.183696099020231,-0.403345851813026,-2.47926189275292,13.3010584569691,0.8754687373539
"643",1281,181,"CR1","CR6",0.6,0.4,7,220,2,3,3.8,886395.17321267,0.0938967136150235,0.906103286384977,"Treatment","0.6",0.693147180559945,83229.5937288892,0.611765961954606,0.0139626461534212,0.0228235093512073,43.8144715000677,13.6949181495775,1.56861591791385
"644",1381,181,"CR1","CR6",0.6,0.4,7,220,2,4,2.4,907209.653212669,0.288154069767442,0.711845930232558,"Treatment","0.6",-0.34484048629173,261416.15370554,-0.180798520302936,-0.0182502488934116,0.100942468239411,9.90663312916265,13.7181288525655,1.22377543162212
"645",1481,181,"CR1","CR6",0.6,0.4,7,220,2,5,0,887179.487239819,0.230769230769231,0.769230769230769,"Treatment","0.6",-1.22377543162212,204733.727824574,0.00983098296871265,0.967110747211138,98.373758787803,0.0101653125012438,13.6958025939663,0
"646",1581,181,"CR1","CR6",0.6,0.4,7,220,2,6,5,2075716.44054299,0.232658959537572,0.767341040462428,"Treatment","0.6",1.79175946922805,482934.027351765,0.225757000321462,-0.705655315713221,-3.12572949989776,-0.319925316644549,14.5458169246049,1.79175946922805
"647",1681,181,"CR1","CR6",0.6,0.4,7,220,2,7,3.6,1277767.72235294,0.271,0.729,"Treatment","0.6",-0.265703165733006,346275.052757647,NA,NA,NA,NA,14.0606251465034,1.52605630349505
"648",1781,181,"CR1","CR6",0.6,0.4,7,220,2,8,3.8,1991493.21285068,NA,NA,"Treatment","0.6",0.0425596144187961,NA,NA,NA,NA,NA,14.5043952735391,1.56861591791385
"649",983,183,"CR1","CR6",0.7,0.3,1,218,2,0,4,385000,0.7,0.3,"Treatment","0.7",NA,269500,0.333186293585502,-0.0947882674066931,-0.284490296364393,-3.51505837907082,12.8609986132699,1.6094379124341
"650",1083,183,"CR1","CR6",0.7,0.3,1,218,2,1,0.4,507028.657628959,0.245398773006135,0.754601226993865,"Treatment","0.7",-1.27296567581289,124424.210461094,-0.102964029406667,0.024018514522953,-0.233270926374582,-4.28686084263333,13.1363228048989,0.336472236621213
"651",1183,183,"CR1","CR6",0.7,0.3,1,218,2,2,1.2,459909.502262443,0.375,0.625,"Treatment","0.7",0.451985123743057,172466.063348416,0.213985416350998,-0.162577015533693,-0.759757455933444,-1.31620952475075,13.0387850148985,0.78845736036427
"652",1283,183,"CR1","CR6",0.7,0.3,1,218,2,3,2.6,821779.788597285,0.1718,0.8282,"Treatment","0.7",0.492476485097794,141181.767681014,NA,NA,NA,NA,13.6192277410639,1.28093384546206
"653",1383,183,"CR1","CR6",0.7,0.3,1,218,2,4,1.6,838009.04959276,NA,NA,"Treatment","0.7",-0.325422400434628,NA,NA,NA,NA,NA,13.6387841784426,0.955511445027436
"654",1483,183,"CR1","CR6",0.7,0.3,1,218,2,5,3,597345.399638009,0.235439289239882,0.764560710760118,"Treatment","0.7",0.430782916092454,140638.576321486,-0.0190736446608007,-0.568792871345075,29.8208801443194,0.0335335508261479,13.3002507839317,1.38629436111989
"655",1583,183,"CR1","CR6",0.7,0.3,1,218,2,6,1,2040542.98642534,0.244239631336406,0.755760368663594,"Treatment","0.7",-0.693147180559945,498381.466730614,0.102074653859825,0.39267392561863,3.84692879936556,0.259947623716072,14.5287265002198,0.693147180559945
"656",1683,183,"CR1","CR6",0.7,0.3,1,218,2,7,0.6,971945.701357466,0.203,0.797,"Treatment","0.7",-0.22314355131421,197304.977375566,NA,NA,NA,NA,13.7870552190812,0.470003629245736
"657",1783,183,"CR1","CR6",0.7,0.3,1,218,2,8,2,2268959.27619909,NA,NA,"Treatment","0.7",0.628608659422374,NA,NA,NA,NA,NA,14.6348318156939,1.09861228866811
"658",985,185,"CR1","CR7",0.6,0.4,8,216,2,0,4,385000,0.6,0.4,"Treatment","0.6",NA,231000,-0.0200548427916478,-0.134029699209191,6.68315880616181,0.149629842564568,12.8609986132699,1.6094379124341
"659",1085,185,"CR1","CR7",0.6,0.4,8,216,2,1,3,877828.054479638,0.674418604651163,0.325581395348837,"Treatment","0.6",-0.22314355131421,592023.571625803,0.0828915988189288,0.0371581085648712,0.448273517392765,2.23078089871597,13.685206015716,1.38629436111989
"660",1185,185,"CR1","CR7",0.6,0.4,8,216,2,2,3.8,720361.991131222,0.431372549019608,0.568627450980392,"Treatment","0.6",0.182321556793955,310744.388331115,0.10998387569188,-0.0278716591915883,-0.25341586679188,-3.94608282685495,13.4875091301081,1.56861591791385
"661",1285,185,"CR1","CR7",0.6,0.4,8,216,2,3,1.4,955595.776832579,0.123853211009174,0.876146788990826,"Treatment","0.6",-0.693147180559945,118353.605387521,-0.0448711649723489,0.0231924325348953,-0.516867180720341,-1.9347330171096,13.7700902750358,0.8754687373539
"662",1385,185,"CR1","CR7",0.6,0.4,8,216,2,4,2.6,667511.312036199,0.2534,0.7466,"Treatment","0.6",0.405465108108164,169147.366469973,0.0387387730705989,-0.0224012040734358,-0.578263127554687,-1.72931655564608,13.4113116159837,1.28093384546206
"663",1485,185,"CR1","CR7",0.6,0.4,8,216,2,5,5.2,934298.642714932,0.140070921985816,0.859929078014184,"Treatment","0.6",0.543615446588982,130868.072295177,-0.0297471265299201,-0.0453942206250371,1.52600354791845,0.655306471183539,13.7475514120506,1.82454929205105
"664",1585,185,"CR1","CR7",0.6,0.4,8,216,2,6,6.8,1567662.14171946,0.195785776997366,0.804214223002634,"Treatment","0.6",0.2295744416445,306925.950485899,NA,NA,NA,NA,14.2650959858331,2.05412373369555
"665",1685,185,"CR1","CR7",0.6,0.4,8,216,2,7,12,1059125.18877828,NA,NA,"Treatment","0.6",0.51082562376599,NA,NA,NA,NA,NA,13.8729538317406,2.56494935746154
"666",1785,185,"CR1","CR7",0.6,0.4,8,216,2,8,11.2,1460693.8159276,NA,NA,"Treatment","0.6",-0.0635134057223259,NA,NA,NA,NA,NA,14.1944220971937,2.50143595173921
"667",986,186,"CR1","CR6",0.7,0.3,3,215,2,0,4,385000,0.7,0.3,"Treatment","0.7",NA,269500,-0.288197063369401,-0.0212315326899599,0.0736701909510648,13.5740112396919,12.8609986132699,1.6094379124341
"668",1086,186,"CR1","CR6",0.7,0.3,3,215,2,1,0.2,361749.622914027,0.284090909090909,0.715909090909091,"Treatment","0.7",-1.42711635564015,102769.779236939,0.131634095589904,0.127504864183433,0.968630988894132,1.03238489317968,12.7987076020993,0.182321556793955
"669",1186,186,"CR1","CR6",0.7,0.3,3,215,2,2,1.6,551674.208144796,0.439393939393939,0.560606060606061,"Treatment","0.7",0.773189888233482,242402.303578774,-0.384568463794181,0.128089018533021,-0.333072081026316,-3.00235311503335,13.2207129483849,0.955511445027436
"670",1286,186,"CR1","CR6",0.7,0.3,3,215,2,3,0.8,793544.494479638,0.131313131313131,0.868686868686869,"Treatment","0.7",-0.367724780125317,104202.812406417,0.491763418120465,0.0214474141103909,0.0436132768727766,22.9287976438248,13.5842648910749,0.587786664902119
"671",1386,186,"CR1","CR6",0.7,0.3,3,215,2,4,2.4,832820.512941176,0.457166392092257,0.542833607907743,"Treatment","0.7",0.635988766719997,380737.54916174,-0.190686846549638,0.0362503495442487,-0.190104090555676,-5.2602760786314,13.632573427273,1.22377543162212
"672",1486,186,"CR1","CR6",0.7,0.3,3,215,2,5,2,881990.950045249,0.337330135891287,0.662669864108713,"Treatment","0.7",-0.125163142954006,297522.127033649,-0.191800538310808,0.514614427740269,-2.6830708207208,-0.372707269699036,13.6899370742166,1.09861228866811
"673",1586,186,"CR1","CR6",0.7,0.3,3,215,2,6,1.4,1809592.76036199,0.260536398467433,0.739463601532567,"Treatment","0.7",-0.22314355131421,471464.780477453,0.414365170562392,-0.184470933958705,-0.445189284872408,-2.24623555413424,14.4086123836519,0.8754687373539
"674",1686,186,"CR1","CR6",0.7,0.3,3,215,2,7,1.8,1506425.33918552,0.3952,0.6048,"Treatment","0.7",0.154150679827258,595339.294046118,NA,NA,NA,NA,14.2252500772043,1.02961941718116
"675",1786,186,"CR1","CR6",0.7,0.3,3,215,2,8,4.2,2049110.10570136,NA,NA,"Treatment","0.7",0.619039208406224,NA,NA,NA,NA,NA,14.5329161620884,1.64865862558738
"676",989,189,"CR1","CR7",0.9,0.1,3,212,2,0,4,385000,0.9,0.1,"Treatment","0.9",NA,346500,-0.0634431597107465,-0.140157546886358,2.20918295251013,0.45265603686819,12.8609986132699,1.6094379124341
"677",1089,189,"CR1","CR7",0.9,0.1,3,212,2,1,3,21960.7843113122,0.382231404958678,0.617768595041322,"Treatment","0.9",-0.22314355131421,8394.10144130736,0.0749407934453032,0.202625197451898,2.70380373807742,0.369849329637759,9.99701361043706,1.38629436111989
"678",1189,189,"CR1","CR7",0.9,0.1,3,212,2,2,2.2,599698.340633484,0.782608695652174,0.217391304347826,"Treatment","0.9",-0.22314355131421,469329.136147944,-0.117888214345653,-0.0257203483482154,0.218175739542566,4.5834610305281,13.3041820421584,1.16315080980568
"679",1289,189,"CR1","CR7",0.9,0.1,3,212,2,3,4.8,529592.760162896,0.435897435897436,0.564102564102564,"Treatment","0.9",0.594707107746693,230848.126224852,0.0216476475474786,-0.0152504541404775,-0.704485515436702,-1.41947560040338,13.1798636131242,1.75785791755237
"680",1389,189,"CR1","CR7",0.9,0.1,3,212,2,4,3,475897.435873303,0.507402422611036,0.492597577388964,"Treatment","0.9",-0.371563556432483,241471.511876494,-0.128272289859794,0.0436414693679712,-0.340225230372613,-2.9392294007849,13.072957639142,1.38629436111989
"681",1489,189,"CR1","CR7",0.9,0.1,3,212,2,5,4,698220.211221719,0.144554455445545,0.855445544554455,"Treatment","0.9",0.22314355131421,100930.842414229,0.189364541485582,0.140633048887074,0.742657774173534,1.34651522514909,13.4562898208447,1.6094379124341
"682",1589,189,"CR1","CR7",0.9,0.1,3,212,2,6,6.4,1512518.85393665,0.429042904290429,0.570957095709571,"Treatment","0.9",0.392042087776024,648935.481887012,0.107142114774749,0.00809116663013484,0.0755180784619132,13.2418623509381,14.2292869342221,2.00148000021012
"683",1689,189,"CR1","CR7",0.9,0.1,3,212,2,7,11.6,1540090.49755656,0.545614420751814,0.454385579248186,"Treatment","0.9",0.532216813747308,840295.584729695,NA,NA,NA,NA,14.2473517373104,2.53369681395743
"684",1789,189,"CR1","CR7",0.9,0.1,3,212,2,8,17.4,1374238.31076923,NA,NA,"Treatment","0.9",0.378653850657508,NA,NA,NA,NA,NA,14.1334101797884,2.91235066461494
"685",993,193,"CR2","CR7",0.6,0.4,10,208,2,0,4,385000,0.6,0.4,"Treatment","0.6",NA,231000,-0.0332170180587473,-0.030819681562626,0.927828064160323,1.07778589442107,12.8609986132699,1.6094379124341
"686",1093,193,"CR2","CR7",0.6,0.4,10,208,2,1,1.4,362111.613882353,0.561643835616438,0.438356164383562,"Treatment","0.6",-0.7339691750802,203377.755742143,0.213163780089516,-0.0416984419332196,-0.1956169191394,-5.11203225364868,12.7997077689272,0.8754687373539
"687",1193,193,"CR2","CR7",0.6,0.4,10,208,2,2,1.4,336168.929104072,0.825,0.175,"Treatment","0.6",0,277339.366510859,0.0207081427746144,0.822224384960691,39.7053658509945,0.0251855128033017,12.725369077792,0.8754687373539
"688",1293,193,"CR2","CR7",0.6,0.4,10,208,2,3,2.6,761870.286515837,0.841269841269841,0.158730158730159,"Treatment","0.6",0.405465108108164,640938.495005386,-0.134984998639281,-0.152455299518668,1.12942401789455,0.885407060728335,13.5435315925089,1.28093384546206
"689",1393,193,"CR2","CR7",0.6,0.4,10,208,2,4,2.4,679758.672760181,0.760492040520984,0.239507959479016,"Treatment","0.6",-0.0571584138399486,516951.060109226,-0.582316232428594,0.229691866393908,-0.394445240579951,-2.53520615061727,13.4294931211631,1.22377543162212
"690",1493,193,"CR2","CR7",0.6,0.4,10,208,2,5,0.8,846033.182443439,0.431243680485339,0.568756319514661,"Treatment","0.6",-0.635988766719997,364846.463409633,0.224256642365102,0.582594839063721,2.59789334629931,0.3849272724858,13.6483138605656,0.587786664902119
"691",1593,193,"CR2","CR7",0.6,0.4,10,208,2,6,2.6,1375324.28361991,0.518337408312958,0.481662591687042,"Treatment","0.6",0.693147180559945,712882.02476142,0.277148806912203,-0.81564334086693,-2.94297980191311,-0.339791662637283,14.134200103909,1.28093384546206
"692",1693,193,"CR2","CR7",0.6,0.4,10,208,2,7,1.4,762654.600542986,0.630170316301703,0.369829683698297,"Treatment","0.6",-0.405465108108164,480602.290853122,NA,NA,NA,NA,13.5445605217222,0.8754687373539
"693",1793,193,"CR2","CR7",0.6,0.4,10,208,2,8,4,823107.089049774,NA,NA,"Treatment","0.6",0.7339691750802,NA,NA,NA,NA,NA,13.6208415915464,1.6094379124341
"694",994,194,"CR2","CR7",0.7,0.3,3,207,2,0,4,385000,0.7,0.3,"Treatment","0.7",NA,269500,-0.0274659006713538,0.0216299734479023,-0.787520995823808,-1.26980741504412,12.8609986132699,1.6094379124341
"695",1094,194,"CR2","CR7",0.7,0.3,3,207,2,1,2.4,454600.301647059,0.566666666666667,0.433333333333333,"Treatment","0.7",-0.385662480811985,257606.8376,0.0811198829034157,0.0532333504717531,0.656230612846602,1.52385454202173,13.0271738539443,1.22377543162212
"696",1194,194,"CR2","CR7",0.7,0.3,3,207,2,2,3.8,604705.882533937,0.878787878787879,0.121212121212121,"Treatment","0.7",0.34484048629173,531408.199802551,0.00765947005582096,0.0370016728270888,4.83083980450692,0.207003345270744,13.3124974742344,1.56861591791385
"697",1294,194,"CR2","CR7",0.7,0.3,3,207,2,3,4.2,689351.433122172,0.902912621359223,0.0970873786407767,"Treatment","0.7",0.0800427076735364,622424.109518077,-0.118754626110444,-0.0156367643017442,0.131672885628908,7.59457799700911,13.4435064825447,1.64865862558738
"698",1394,194,"CR2","CR7",0.7,0.3,3,207,2,4,3.2,645188.536832579,0.540221914008322,0.459778085991678,"Treatment","0.7",-0.213574100298059,348544.986263925,0.00736472809804091,0.0919645137210848,12.4871566875019,0.0800822817415974,13.3772978582319,1.43508452528932
"699",1494,194,"CR2","CR7",0.7,0.3,3,207,2,5,4.6,986304.675475113,0.558620689655172,0.441379310344828,"Treatment","0.7",0.287682072451781,550970.198024028,0.0819736001232149,0.0897088619250201,1.0943628410876,0.91377371604301,13.8017205873497,1.7227665977411
"700",1594,194,"CR2","CR7",0.7,0.3,3,207,2,6,4.4,1275354.44959276,0.706349206349206,0.293650793650794,"Treatment","0.7",-0.0363676441708747,900845.603283774,-0.115662715323306,-0.11105865101673,0.960194049623455,1.04145615190196,14.0587346976205,1.68639895357023
"701",1694,194,"CR2","CR7",0.7,0.3,3,207,2,7,5.6,896772.24760181,0.489316239316239,0.510683760683761,"Treatment","0.7",0.200670695462151,438805.223719689,NA,NA,NA,NA,13.7065572042329,1.88706964903238
"702",1794,194,"CR2","CR7",0.7,0.3,3,207,2,8,9.4,1031131.22171946,NA,NA,"Treatment","0.7",0.454736157114947,NA,NA,NA,NA,NA,13.8461670310587,2.34180580614733
"703",1000,200,"CR2","CR7",0.6,0.4,5,201,2,0,4,385000,0.6,0.4,"Treatment","0.6",NA,231000,-0.0384024706565742,0.0129271316878352,-0.336622396080709,-2.97068766559501,12.8609986132699,1.6094379124341
"704",1100,200,"CR2","CR7",0.6,0.4,5,201,2,1,2.4,479638.009031674,0.305555555555556,0.694444444444444,"Treatment","0.6",-0.385662480811985,146556.058315234,0.0713929542314872,-0.01567965181979,-0.219624639273922,-4.55322318709775,13.0807869505209,1.22377543162212
